Pers.No.,Termd,TermType,ReasonForLeaving,Rehire,BusinessUnit,EESubgroup,EEGroup,Commission,RecentRating,Tenure,Paygrade,TimeInPaygrade,PercentOfMarket,FinalPay,BeginPay,ChangeSince2020,PayIncreases,EdAssist,Sex,POC,Age,Promotion,DevRole,AppliedToJobs,HiredInJobs,PercentOfJobHired
2760,0,2,,0,Network Ops,1,Full-Time,0,4,9.51,1J,0.72,0.87,53765,41103,0.31,4,0,0,1,42.76,1,0,8,3,0.38
2761,0,2,,0,IT,1,Full-Time,0,4,9.49,1A,9.08,1.04,83390,75120,0.11,3,0,1,1,57.77,0,0,2,2,1
2762,0,2,,0,CCO,1,Full-Time,1,4,9.44,1A,2.49,0.52,43290,37350,0.16,4,0,1,1,48.14,1,0,3,2,0.67
2763,0,2,,0,Marketing,1,Full-Time,0,4,9.42,1A,0.49,1.03,78710,64740,0.22,3,0,0,1,56.11,1,0,3,2,0.67
2764,0,2,,0,IT,1,Full-Time,0,5,9.4,2A,3.17,1.06,97965,75705,0.29,3,0,1,1,33.98,0,0,2,2,1
2765,0,2,,0,Network Ops,1,Full-Time,0,5,9.4,3A,3.02,1.07,106215,91915,0.16,3,0,1,1,34.65,0,0,2,2,1
2766,0,2,,0,Net Svcs,1,Full-Time,0,4,9.39,1J,1.75,1.03,67470,56050,0.2,4,1,1,2,29.37,0,1,12,1,0.08
2767,0,2,,0,Network Ops,0,Full-Time,0,4,2.33,D2,1.22,0.94,40950,36207.6,0.13,2,0,0,1,38.71,1,0,3,2,0.67
2768,0,2,,0,Field Svcs,1,Full-Time,0,3,9.38,3A,0.45,0.81,76195,51359.8,0.48,3,0,1,1,50.46,1,0,2,2,1
2769,1,1,Dismissed-Unsat. Performance,0,IT,1,Full-Time,0,3,8.13,1J,0.64,0.81,50835,37463.8,0.36,1,0,0,1,48.26,1,0,5,2,0.4
2770,0,2,,0,Network Ops,1,Full-Time,0,3,9.33,1J,0.45,0.83,53625,44425.4,0.21,3,0,1,1,46.46,1,1,6,2,0.33
2771,0,2,,0,IT,1,Full-Time,0,4,9.34,1J,4.17,1.05,67880,60190,0.13,3,0,0,1,29.53,0,0,1,1,1
2772,0,2,,0,Field Svcs,0,Full-Time,0,4,9.3,1H,9.3,0.92,39015,34147.8,0.14,3,0,0,1,65.01,0,0,1,1,1
2773,0,2,,0,Marketing,1,Full-Time,0,3,9.32,3A,0.34,1.15,113355,88630,0.28,2,0,1,1,53.36,0,0,7,2,0.29
2774,0,2,,0,Network Ops,0,Full-Time,0,3,9.28,D3,1.07,0.88,41425,34977,0.18,4,0,0,1,30.65,1,0,4,2,0.5
2775,0,2,,0,Marketing,1,Full-Time,0,3,9.24,2A,3.44,0.91,78685,72585,0.08,2,0,1,1,42.32,0,0,2,2,1
2776,0,2,,0,HR,1,Full-Time,0,4,4.09,2A,0.03,0.93,80405,55945,0.44,6,0,1,1,25.66,2,0,4,3,0.75
2777,0,2,,0,IT,1,Full-Time,0,4,9.25,2A,0.49,0.9,82730,63520.4,0.3,4,0,1,1,55.07,1,0,6,2,0.33
2778,1,0,Res-Dissat w/ Supervisor,0,Marketing,1,Full-Time,0,3,7.02,1A,7.02,0.94,69210,64430,0.07,1,0,1,2,39.6,0,0,9,2,0.22
2779,1,1,Dismissed-Other,0,CCO,0,Full-Time,1,3,5.82,D2,5.82,0.78,33375,31877.4,0.05,2,0,0,1,47.7,0,0,3,1,0.33
2780,0,2,,0,Field Svcs,1,Full-Time,0,3,9.21,1A,0.76,0.89,67745,55917.8,0.21,4,0,1,1,47.64,1,0,7,2,0.29
2781,1,0,Res-Dissat Comp. and Benefits,0,IT,1,Full-Time,0,3,8.99,2A,5.49,1.03,95230,82920,0.15,3,0,1,1,46.78,0,0,1,1,1
2782,0,2,,0,IT,1,Full-Time,0,5,9.07,2A,3.17,1.04,95845,75115,0.28,3,0,1,1,32.95,0,0,3,2,0.67
2783,1,0,Res-Long Term Disability,0,IT,1,Full-Time,0,4,8.44,5A,8.44,1.05,148920,139390,0.07,1,0,1,1,52.09,0,0,1,1,1
2784,0,2,,0,Field Svcs,0,Full-Time,0,4,5.64,4H,5.64,1.04,69545,60580.2,0.15,3,0,1,1,59.59,0,0,7,1,0.14
2785,0,2,,0,IT,1,Full-Time,0,3,9.09,1A,2.37,0.9,69230,59530.8,0.16,4,0,1,1,51.99,1,0,3,2,0.67
2786,0,2,,0,IT,0,Full-Time,0,3,9.07,1H,2.6,1.05,49105,44529,0.1,3,0,1,2,37.24,0,0,1,1,1
2787,0,2,,0,Network Ops,0,Full-Time,0,3,9.05,D3,7.73,0.95,42590,37847.6,0.13,3,0,0,1,62.94,0,0,1,1,1
2788,0,2,,0,Network Ops,0,Full-Time,0,3,9.05,D3,7.73,0.95,42655,37912.6,0.13,4,0,0,1,39.83,0,0,5,2,0.4
2789,0,2,,0,Network Ops,0,Full-Time,0,3,9.05,D4,0.68,0.92,45915,38260.6,0.2,4,0,0,1,49.52,1,0,3,2,0.67
2790,0,2,,0,Network Ops,1,Full-Time,0,4,8.96,1A,0.8,0.84,64345,49675,0.3,4,0,0,1,29.11,1,0,6,3,0.5
2791,0,2,,0,CCO,1,Full-Time,0,4,9.05,1J,5.13,0.97,59630,51290,0.16,3,0,0,1,39.04,0,0,2,1,0.5
2792,0,2,,0,Network Ops,0,Full-Time,0,4,9.05,D4,2.67,0.93,45635,40601.4,0.12,3,0,0,1,31.48,0,0,2,2,1
2793,0,2,,0,Network Ops,1,Full-Time,0,3,9.05,1J,3.52,0.83,55690,48300,0.15,3,0,0,1,29.64,0,0,3,2,0.67
2794,0,2,,0,IT,1,Full-Time,0,4,9.02,2A,0.15,1.03,95195,78995,0.21,4,0,1,1,34,1,0,1,1,1
2795,0,2,,0,IT,1,Full-Time,0,3,9,1J,5.66,1.06,74240,67410,0.1,3,0,0,1,33.05,0,0,1,1,1
2796,0,2,,0,CCO,1,Full-Time,0,5,10.52,2A,1.79,1.04,89120,68940,0.29,4,0,0,1,53.28,1,1,5,2,0.4
2797,0,2,,0,Field Svcs,0,Full-Time,0,3,10.52,1H,2.6,1.01,42885,37809.8,0.13,3,0,0,2,50.41,0,0,1,1,1
2798,0,2,,0,Net Svcs,0,Full-Time,0,4,10.52,1H,2.6,1.21,49690,46944.4,0.06,2,0,0,1,48.21,0,0,1,1,1
2799,1,1,Dismissed-Other,0,CCO,0,Full-Time,1,3,9.05,D2,1.69,0.66,27585,26087.4,0.06,1,0,0,2,42.95,0,0,1,1,1
2800,1,0,Retirement,0,CCO,0,Full-Time,1,4,8.45,D2,0.52,0.87,34880,33548.8,0.04,0,0,0,2,64.69,0,0,1,1,1
2801,0,2,,0,Field Svcs,0,Full-Time,0,4,10.52,1H,2.6,1.21,49675,47719.8,0.04,1,0,0,1,55.39,0,0,1,1,1
2802,0,2,,0,Net Svcs,0,Full-Time,0,5,8.74,4H,0.87,1.11,70325,64209.8,0.1,4,0,1,1,63.95,0,0,1,1,1
2803,1,0,Res-Another Position,0,IT,1,Full-Time,0,3,8.42,1A,5.55,0.88,64360,59390,0.08,1,0,1,1,52.63,0,0,1,1,1
2804,0,2,,0,Network Ops,0,Full-Time,0,3,10.52,D1,0.41,1.06,41225,41245.8,0,3,0,1,2,65.53,0,0,2,2,1
2805,0,2,,0,Net Svcs,0,Full-Time,0,3,10.52,5H,0.87,0.97,70425,50290.6,0.4,6,0,1,2,34.08,1,0,2,2,1
2806,0,2,,0,Net Svcs,1,Full-Time,0,3,9.74,3A,3.52,0.89,88395,77825,0.14,2,0,1,2,49.67,0,0,2,2,1
2807,0,2,,0,Field Svcs,0,Full-Time,0,3,8.74,3H,0.87,0.84,49085,40453,0.21,4,0,1,2,41.71,0,0,1,1,1
2808,0,2,,0,Net Svcs,0,Full-Time,0,4,10.52,3H,0.87,1.1,64515,61207.8,0.05,2,0,1,1,60.45,0,0,1,1,1
2809,0,2,,0,HR,1,Full-Time,0,5,10.31,5A,8.19,1.17,152725,140725,0.09,2,0,0,1,72.54,0,0,1,1,1
2810,0,2,,0,Marketing,1,Full-Time,0,5,15.83,3A,8.16,1.06,103780,89250,0.16,2,0,0,1,58.02,0,0,1,1,1
2811,1,1,Dismissed-Unsat. Performance,0,CCO,1,Full-Time,1,3,8,1J,1.3,0.42,37220,28000,0.33,3,0,0,1,72.16,0,0,1,1,1
2812,0,2,,0,CCO,1,Full-Time,1,4,12.92,1A,2.64,0.77,58890,53660,0.1,2,0,0,2,46.11,0,0,2,2,1
2813,0,2,,0,Field Svcs,0,Full-Time,0,4,15.83,1H,2.6,1.07,45945,40287.4,0.14,3,0,0,2,46.32,0,0,1,1,1
2814,1,1,Dismissed-Policy Violation,0,CCO,0,Full-Time,1,2,13.84,D2,0.6,0.66,26210,26210,0,0,0,0,1,60.74,0,0,2,1,0.5
2815,1,0,Resigned-Personal Reasons,0,Net Svcs,0,Full-Time,0,0,0.11,1H,0.11,0.91,38055,38055,0,0,0,1,0,61.65,0,0,1,1,1
2816,0,2,,0,IT,1,Full-Time,0,4,14.57,4A,8.04,1.13,142230,130830,0.09,2,0,1,1,64.96,0,0,1,1,1
2817,0,2,,0,Field Svcs,0,Full-Time,0,4,15.83,5H,2.6,0.97,71240,61817.6,0.15,4,0,1,1,41.6,0,0,3,1,0.33
2818,0,2,,0,Net Svcs,0,Full-Time,0,4,9.94,3H,0.87,0.9,54760,37080,0.48,5,0,1,2,44.23,1,0,2,1,0.5
2819,0,2,,0,Field Svcs,0,Full-Time,0,3,10.75,3H,0.87,0.93,56780,44861.6,0.27,5,0,1,1,39.48,0,0,1,1,1
2820,0,2,,0,Field Svcs,0,Full-Time,0,4,14.36,4H,0.87,0.97,64315,51044.6,0.26,5,0,1,2,40.42,0,0,1,1,1
2821,1,0,Res-Another Position,0,Field Svcs,0,Full-Time,0,4,14.1,2H,0.87,0.96,51445,47638.6,0.08,2,0,1,2,48.3,0,0,1,1,1
2822,0,2,,0,Field Svcs,1,Full-Time,0,4,15.72,3A,3.52,0.91,89680,77850,0.15,2,0,1,2,36.93,0,0,2,2,1
2823,0,2,,0,Net Svcs,0,Full-Time,0,3,9.82,1H,2.6,0.96,41080,34528,0.19,4,0,1,1,60.62,0,0,1,1,1
2824,0,2,,0,Net Svcs,0,Full-Time,0,4,12.1,4H,0.07,0.96,64715,46827,0.38,6,0,1,1,39.47,1,0,1,1,1
2825,0,2,,0,Net Svcs,0,Full-Time,0,5,8.52,4H,0.87,1.04,69450,56221.2,0.24,4,0,1,1,44.3,0,0,1,1,1
2826,0,2,,0,Net Svcs,0,Full-Time,0,3,9.47,3H,0.87,0.95,57720,46508.8,0.24,5,0,1,1,40.35,0,0,1,1,1
2827,0,2,,0,Field Svcs,1,Full-Time,0,4,10.52,2A,1.41,0.86,74125,64415,0.15,3,0,1,1,45.49,0,0,4,3,0.75
2828,0,2,,0,Net Svcs,1,Full-Time,0,3,8.4,2A,0.84,0.83,70550,48050,0.47,5,0,1,2,41.89,1,0,3,2,0.67
2829,0,2,,0,Net Svcs,0,Full-Time,0,3,10.52,4H,0.87,0.97,64505,56601,0.14,4,0,1,1,48.47,0,0,2,2,1
2830,0,2,,0,Network Ops,1,Full-Time,0,3,10.52,1A,3.75,0.89,71715,62735,0.14,3,0,1,2,42.76,0,0,1,1,1
2831,0,2,,0,Net Svcs,0,Full-Time,0,5,9.69,1H,1.83,1.02,48465,41393,0.17,4,0,1,2,55.75,0,0,1,1,1
2832,0,2,,0,CCO,1,Full-Time,1,5,10.52,1A,4.51,0.96,73600,66260,0.11,2,0,0,1,63.04,0,0,1,1,1
2833,0,2,,0,Field Svcs,0,Full-Time,0,5,10.52,1H,0.03,1.06,45895,40154.2,0.14,3,0,0,1,43.18,0,0,2,2,1
2834,0,2,,0,Network Ops,1,Full-Time,0,4,10.52,2A,2.37,0.88,75655,55805,0.36,4,0,0,1,47.95,1,0,2,2,1
2835,0,2,,0,Field Svcs,0,Full-Time,0,4,12.54,3H,0.87,0.88,54025,41066.6,0.32,5,0,1,1,46.17,2,0,5,2,0.4
2836,0,2,,0,IT,1,Full-Time,0,3,14.11,1A,5.82,0.94,71880,62900,0.14,3,0,1,2,40.22,0,0,1,1,1
2837,0,2,,0,Field Svcs,0,Full-Time,0,4,14.42,5H,0.87,1.02,74735,65687,0.14,4,0,1,1,58.31,0,0,1,1,1
2838,0,2,,0,Net Svcs,0,Full-Time,0,3,15.83,3H,0.87,0.88,53780,45023.2,0.19,5,0,1,1,62.27,0,0,1,1,1
2839,0,2,,0,CCO,1,Full-Time,1,4,14.29,4A,0.38,0.69,92675,80265,0.15,2,0,1,2,60.08,1,0,2,2,1
2840,1,0,Resigned-Job Abandonment,0,CCO,1,Full-Time,1,3,7,1J,0.19,0.33,28850,28850,0,0,0,1,2,59.28,0,0,1,1,1
2841,1,0,Retirement,0,CCO,1,Full-Time,1,3,9.28,1J,1.81,0.42,36605,28125,0.3,3,0,1,1,67.24,0,0,1,1,1
2842,0,2,,0,Network Ops,0,Full-Time,0,5,11.95,D1,3.56,1.07,41730,35302.8,0.18,3,0,1,1,35.41,0,0,3,2,0.67
2843,0,2,,0,IT,1,Full-Time,0,5,15.83,3A,4.51,1,106150,93550,0.13,3,0,1,1,45.85,0,0,2,1,0.5
2844,0,2,,0,Network Ops,1,Full-Time,0,3,15.83,3A,1.83,0.92,98175,78205,0.26,3,0,1,1,45.88,1,0,1,1,1
2845,0,2,,0,CCO,1,Full-Time,0,4,15.83,2A,0.68,1.01,83220,66870,0.24,3,0,0,1,42.69,1,1,3,2,0.67
2846,0,2,,0,CCO,1,Full-Time,1,5,10.06,1A,0.16,0.54,44850,29000,0.55,5,0,0,1,46.06,1,0,3,2,0.67
2847,0,2,,0,CCO,0,Full-Time,1,4,14.84,D2,2.6,0.98,42435,33158.2,0.28,5,0,0,1,50.37,0,1,6,1,0.17
2848,0,2,,0,IT,1,Full-Time,0,3,15.46,1J,7.2,0.92,64315,57045,0.13,3,0,1,2,61.21,0,0,1,1,1
2849,1,1,Dismissed-Policy Violation,0,Net Svcs,0,Full-Time,0,3,9.11,2H,1.58,0.99,53285,46462.6,0.15,3,0,1,1,45.28,0,0,2,2,1
2850,0,2,,0,IT,1,Full-Time,0,3,14.34,1J,3.29,0.89,57465,50475,0.14,3,0,1,1,45.15,0,0,5,2,0.4
2851,0,2,,0,Net Svcs,0,Full-Time,0,5,9.34,5H,0.8,1.02,75030,50298.8,0.49,7,0,1,1,41.7,1,0,3,2,0.67
2852,0,2,,0,Net Svcs,0,Full-Time,0,4,4.87,4H,2.64,0.94,63245,53614.6,0.18,3,0,1,1,53.9,0,0,1,1,1
2853,0,2,,0,IT,1,Full-Time,0,5,15.83,4A,0.18,0.88,110405,67855,0.63,5,0,1,1,43.15,3,0,5,3,0.6
2854,1,0,Retirement,0,Network Ops,1,Full-Time,0,3,13.64,2A,2.41,0.86,80040,53842.4,0.49,3,0,1,2,67.17,1,0,11,2,0.18
2855,0,2,,0,Network Ops,1,Full-Time,0,3,15.83,2A,2.87,0.86,79305,63525,0.25,3,0,1,1,52.16,0,0,3,2,0.67
2856,0,2,,0,Field Svcs,0,Full-Time,0,5,14.08,5H,2.6,1.05,76810,58152.4,0.32,4,0,1,1,43.21,0,0,2,2,1
2857,0,2,,0,IT,1,Full-Time,0,4,9.55,2A,1.1,0.87,80390,62770,0.28,4,0,1,1,58.67,1,0,6,1,0.17
2858,0,2,,0,IT,1,Full-Time,0,5,10.49,1J,3.63,1.09,76575,66535,0.15,3,0,1,1,43.6,0,0,2,1,0.5
2859,0,2,,0,Net Svcs,1,Full-Time,0,3,15.42,5A,0.34,0.91,118845,89345,0.33,2,0,1,1,50.21,1,1,7,3,0.43
2860,0,2,,0,Network Ops,1,Full-Time,0,3,15.26,5A,6.85,1.06,153545,143605,0.07,2,0,1,2,63.79,0,0,5,1,0.2
2861,0,2,,0,Network Ops,0,Full-Time,0,3,14.5,D2,2.6,1.09,46855,42570.2,0.1,3,0,0,1,51.47,0,0,1,1,1
2862,0,2,,0,Network Ops,1,Full-Time,0,3,9.86,2A,5.89,0.85,78525,71725,0.09,2,0,1,1,60.73,0,0,1,1,1
2863,0,2,,0,CCO,1,Full-Time,0,3,14.03,2A,8.16,0.99,94525,90205,0.05,1,0,0,1,53.3,0,0,1,1,1
2864,0,2,,0,Network Ops,1,Full-Time,0,3,10.52,3A,0.84,0.85,85170,72370,0.18,3,0,1,1,41.82,1,0,1,1,1
2865,0,2,,0,Network Ops,0,Full-Time,0,3,12.37,D2,2.6,0.9,38360,33867.2,0.13,3,0,0,1,30.61,0,0,1,1,1
2866,0,2,,0,Network Ops,0,Full-Time,0,3,12.69,D2,2.6,0.9,38370,33877.2,0.13,3,0,0,1,46.38,0,0,1,1,1
2867,0,2,,0,Network Ops,1,Full-Time,0,4,13.13,2A,0.24,0.81,69115,34539,1,4,0,0,1,36.28,1,0,2,2,1
2868,1,1,Dismissed-Other,0,CCO,0,Full-Time,0,4,13.37,D1,1.37,0.95,35925,33969.8,0.06,1,0,1,1,63.07,0,0,3,1,0.33
2869,1,0,Res-Dissat w/Job Content,0,CCO,0,Full-Time,0,3,9.47,D3,2.28,0.81,45025,39970.6,0.13,3,0,0,1,43.39,0,0,4,2,0.5
2870,1,1,Dismissed-Attendance,0,CCO,0,Full-Time,0,3,7.3,D1,0.62,0.91,34470,32473.2,0.06,1,0,0,1,29.39,0,0,1,1,1
2871,0,2,,0,Network Ops,0,Full-Time,0,4,10.57,D1,3.4,0.99,38745,33295.4,0.16,3,0,1,2,37.49,0,0,2,2,1
2872,0,2,,0,Network Ops,0,Full-Time,0,4,11.07,D3,2.56,0.9,42720,34275.2,0.25,4,0,0,1,35.87,0,0,2,2,1
2873,0,2,,0,CCO,0,Part-Time,0,2,12.32,D2,4.36,0.88,37315,36333.24,0.03,1,0,0,2,39.88,0,0,5,1,0.2
2874,1,0,Res-Another Position,0,IT,0,Full-Time,0,3,13.85,1H,2.1,0.88,40775,37467.8,0.09,2,0,1,1,60.12,0,0,1,1,1
2875,0,2,,0,CCO,0,Full-Time,1,4,13.81,D2,2.6,0.98,42545,26799.4,0.59,5,0,0,1,63.35,0,0,3,2,0.67
2876,0,2,,0,Marketing,1,Full-Time,0,3,12.27,1A,0.34,0.86,66060,55580,0.19,3,0,0,1,40.79,1,0,4,2,0.5
2877,0,2,,0,CCO,1,Full-Time,1,3,11.18,1J,2.56,0.51,36985,27405,0.35,3,0,1,1,56.74,0,0,2,1,0.5
2878,0,2,,0,CCO,0,Full-Time,1,5,9.8,D2,2.6,0.89,38205,29219.4,0.31,4,0,0,2,48.36,0,0,7,3,0.43
2879,0,2,,0,Field Svcs,1,Full-Time,0,5,9.02,2A,0.41,0.82,70455,46277.4,0.52,4,0,1,1,52.45,2,0,4,3,0.75
2880,0,2,,0,IT,1,Full-Time,0,3,8.9,1J,6.16,1.06,74550,67720,0.1,3,0,0,1,39.65,0,0,1,1,1
2881,0,2,,0,Field Svcs,0,Full-Time,0,3,16.93,4H,4.32,0.97,65385,58458.6,0.12,3,0,1,1,55.25,0,0,1,1,1
2882,0,2,,0,IT,1,Full-Time,0,4,8.82,3A,1.1,1.04,110440,84460,0.31,4,0,1,1,31.67,1,0,1,1,1
2883,0,2,,0,Network Ops,0,Full-Time,0,3,8.84,D1,4.02,0.99,38105,33882.6,0.12,3,0,1,2,41.02,0,0,1,1,1
2884,1,1,Dismissed-Other,0,CCO,0,Full-Time,0,3,2.76,D2,1.77,0.91,36875,26495.8,0.39,2,0,1,2,56.13,0,0,18,2,0.11
2885,0,2,,0,IT,1,Full-Time,0,5,8.8,4A,0.09,1.07,135635,113075,0.2,3,0,1,1,52.73,1,0,2,2,1
2886,0,2,,0,Field Svcs,0,Full-Time,0,3,8.77,3H,0.87,0.93,56935,48386.2,0.18,5,0,1,1,52.03,0,0,1,1,1
2887,0,2,,0,CCO,1,Full-Time,1,5,7.86,1A,7.86,0.71,58995,52045,0.13,2,0,0,1,32.39,0,0,1,1,1
2888,0,2,,0,IT,1,Part-Time,0,3,8.71,1A,8.71,1.05,43065,76925,-0.44,3,0,0,1,54.31,0,0,1,1,1
2889,0,2,,0,CCO,1,Full-Time,0,3,8.71,1J,0.24,0.81,53010,41657.2,0.27,5,0,0,1,43.28,1,1,7,3,0.43
2890,0,2,,0,Field Svcs,0,Full-Time,0,5,8.69,4H,0.87,1.05,66340,52820,0.26,4,0,1,1,44.56,1,0,1,1,1
2891,0,2,,0,CCO,1,Full-Time,1,4,8.68,4A,2.75,0.72,81865,71655,0.14,3,0,1,1,32.16,0,0,3,2,0.67
2892,0,2,,0,Marketing,1,Full-Time,0,4,8.67,3A,1.18,0.88,86780,69960,0.24,3,1,0,1,42.35,1,0,5,3,0.6
2893,0,2,,0,CCO,0,Full-Time,0,3,8.61,D4,2.25,0.89,46035,38879.8,0.18,4,0,0,1,51.98,0,0,3,2,0.67
2894,0,2,,0,Network Ops,0,Full-Time,0,3,8.05,D1,3.4,0.98,38530,33350.8,0.16,3,0,1,2,29.17,0,0,2,2,1
2895,1,0,Res-Another Position,1,CCO,1,Full-Time,1,0,5.14,1J,3.77,0.35,27145,27145,0,0,0,1,1,29.56,0,0,1,1,1
2896,0,2,,0,CCO,0,Full-Time,1,3,8.61,D2,0.34,0.85,36685,30320.2,0.21,3,0,0,1,60.84,1,0,2,2,1
2897,0,2,,0,IT,0,Full-Time,0,3,8.61,D2,1.07,0.97,41785,31031.4,0.35,4,1,0,1,40.24,1,1,7,3,0.43
2898,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,0,4,7.8,3A,2.9,0.85,105685,99175,0.07,1,0,1,1,45.96,0,0,2,2,1
2899,1,1,Dismissed-Policy Violation,0,Net Svcs,0,Full-Time,0,3,6.21,1H,0.26,0.83,38145,37146.6,0.03,0,0,1,1,59.78,0,0,1,1,1
2900,0,2,,0,IT,1,Full-Time,0,5,8.46,2A,2.14,1.05,97025,68355,0.42,5,0,1,1,34.09,1,0,1,1,1
2901,1,0,Res-Another Position,0,IT,1,Full-Time,0,4,7.83,1A,4.34,0.89,70375,62625,0.12,2,0,1,1,33.15,0,0,3,2,0.67
2902,0,2,,0,IT,1,Full-Time,0,5,7.08,3A,3.48,1.12,118900,105750,0.12,3,0,1,1,37.56,0,0,2,1,0.5
2903,0,2,,0,IT,1,Full-Time,0,3,8.46,3A,0.72,1.01,107285,62505,0.72,6,0,1,2,44.31,1,0,2,2,1
2904,0,2,,0,Field Svcs,0,Full-Time,0,4,5.05,3H,0.87,0.92,53775,41939.8,0.28,5,0,1,1,35.3,0,0,2,2,1
2905,0,2,,0,Network Ops,1,Full-Time,0,3,8.38,1J,3.52,0.87,58380,51130,0.14,3,0,0,1,39.46,0,0,2,2,1
2906,1,0,Res-Dissat w/Job Content,0,Marketing,1,Full-Time,0,5,7.1,2A,7.1,0.93,82685,78055,0.06,0,0,0,2,39.62,0,0,1,1,1
2907,0,2,,0,IT,1,Full-Time,0,3,8.19,3A,5.4,0.93,98910,82990,0.19,4,0,1,1,50.27,0,0,1,1,1
2908,0,2,,0,Net Svcs,0,Full-Time,0,3,8.25,3H,8.25,0.92,56505,50410.6,0.12,3,0,1,2,43.12,0,0,1,1,1
2909,0,2,,0,HR,1,Full-Time,0,4,8.21,5A,8.21,1.13,188150,168990,0.11,3,0,0,1,50.1,0,0,1,1,1
2910,0,2,,0,Network Ops,0,Full-Time,0,3,8.23,D3,3.25,0.96,45455,40546.2,0.12,3,0,0,1,43.09,0,0,7,2,0.29
2911,0,2,,0,HR,1,Full-Time,0,4,7.24,2A,2.06,1.12,96515,90795,0.06,3,1,1,1,29.32,0,0,4,3,0.75
2912,0,2,,0,CCO,1,Full-Time,0,4,8.19,1J,0.34,0.81,52595,35938.2,0.46,4,0,0,1,46.71,1,1,4,2,0.5
2913,0,2,,0,Net Svcs,0,Full-Time,0,3,8.11,4H,0.87,0.89,59345,44410.6,0.34,6,0,1,1,41.97,1,0,11,2,0.18
2914,0,2,,0,IT,1,Full-Time,0,5,8.08,3A,4.63,1.19,126830,114970,0.1,3,0,1,2,32.09,0,0,1,1,1
2915,0,2,,0,Net Svcs,0,Full-Time,0,4,11.38,3H,0.87,0.91,53285,44673.8,0.19,4,0,1,2,44.88,0,0,1,1,1
2916,1,0,Res-Another Position,0,Net Svcs,0,Full-Time,0,4,4.78,4H,0.42,1.01,62585,56698.6,0.1,3,0,1,1,56.62,0,0,1,1,1
2917,0,2,,0,Net Svcs,0,Full-Time,0,4,4.88,5H,2.6,1.07,74565,66349,0.12,3,0,1,2,43.22,0,0,1,1,1
2918,0,2,,0,IT,1,Full-Time,0,3,8.09,1A,2.94,0.99,79735,71165,0.12,3,0,1,1,50.03,0,0,1,1,1
2919,0,2,,0,IT,1,Full-Time,0,4,8.06,1A,2.6,0.93,71625,61735,0.16,3,0,1,1,59.34,0,0,2,2,1
2920,0,2,,0,Network Ops,0,Full-Time,0,3,8.06,D4,1.37,0.93,46110,37914.8,0.22,3,0,0,1,47.48,1,0,8,2,0.25
2921,0,2,,0,HR,1,Full-Time,0,3,8.06,1J,0.11,0.91,59330,46138.8,0.29,5,0,1,2,56.39,1,0,2,2,1
2922,0,2,,0,HR,1,Full-Time,0,3,8.04,2A,0.11,0.94,80555,65290,0.23,4,0,1,1,31.19,1,0,1,1,1
2923,1,1,Dis-End of Introductory Period,0,CCO,1,Full-Time,1,0,0.15,1J,0.15,0.35,27445,27445,0,0,0,1,1,57.55,0,0,1,1,1
2924,0,2,,0,CCO,1,Full-Time,0,5,8.02,2A,1.49,1.05,90235,38735,1.33,3,0,0,1,57.88,1,0,4,3,0.75
2925,0,2,,0,IT,1,Full-Time,0,4,8,2A,2.44,0.9,82710,58940,0.4,4,0,1,1,39.88,1,0,3,1,0.33
2926,1,0,Res-Another Position,0,Field Svcs,0,Full-Time,0,3,5.63,3H,5.63,0.88,52785,51786.6,0.02,0,0,1,1,51.11,0,0,1,1,1
2927,0,2,,0,Net Svcs,0,Full-Time,0,4,7.98,4H,4.09,1.04,69895,59183,0.18,3,0,1,1,35.82,0,0,1,1,1
2928,0,2,,0,IT,1,Full-Time,0,5,7.96,2A,1.14,1.07,98610,74690,0.32,5,0,1,1,33.12,1,0,1,1,1
2929,0,2,,0,IT,1,Full-Time,0,3,7.94,2A,1.98,0.84,77550,62640,0.24,4,0,1,1,32.76,1,0,2,2,1
2930,0,2,,0,IT,1,Full-Time,0,5,7.94,2A,0.99,0.89,82895,51055,0.62,5,0,0,1,31.12,2,0,6,4,0.67
2931,0,2,,0,Net Svcs,0,Full-Time,0,3,7.93,D3,0.11,0.85,45710,37265.2,0.23,4,0,0,1,50.81,1,0,4,2,0.5
2932,0,2,,0,Network Ops,0,Full-Time,0,3,7.93,D3,7.73,0.94,42680,37958.4,0.12,3,0,0,1,55.15,0,0,1,1,1
2933,0,2,,0,Net Svcs,0,Full-Time,0,5,7.92,4H,0.87,0.96,64180,46728.8,0.37,6,0,1,2,36.15,1,0,1,1,1
2934,0,2,,0,CCO,1,Full-Time,1,5,7.89,1A,2.56,0.52,43685,38735,0.13,3,0,1,1,51.27,0,0,2,1,0.5
2935,0,2,,0,HR,0,Full-Time,0,3,7.86,D3,4.55,0.93,53025,45058.6,0.18,4,0,1,1,36.3,0,0,3,1,0.33
2936,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,0,0.08,1J,0.08,0.35,27990,27990,0,0,0,1,1,28.6,0,0,1,1,1
2937,0,2,,0,IT,1,Full-Time,0,3,7.85,3A,4.74,1.09,115890,106900,0.08,2,1,1,1,42.57,0,0,3,1,0.33
2938,0,2,,0,CCO,1,Full-Time,0,3,7.86,2A,0.57,0.82,70895,41402.2,0.71,5,0,1,1,63.66,2,1,6,3,0.5
