Pers.No.,Termd,TermType,ReasonForLeaving,Rehire,BusinessUnit,EESubgroup,EEGroup,Commission,RecentRating,Tenure,Paygrade,TimeInPaygrade,PercentOfMarket,FinalPay,BeginPay,ChangeSince2020,PayIncreases,EdAssist,Sex,POC,Age,Promotion,DevRole,AppliedToJobs,HiredInJobs,PercentOfJobHired
100,0,2,,0,Net Svcs,1,Full-Time,0,5,28.54,7E,2.75,1.04,150790,136000,0.11,2,0,0,1,57.8,0,0,4,2,0.5
101,0,2,,0,Net Svcs,1,Full-Time,0,3,33.37,4E,5.17,0.84,78160,71360,0.1,2,0,1,1,54.96,0,0,1,1,1
4237,1,0,Resigned-Job Abandonment,0,CCO,1,Full-Time,1,3,1.07,1E,1.07,0.35,27220,27000,0.01,0,0,1,1,25.28,0,0,2,2,1
116,0,2,,0,Field Svcs,1,Full-Time,0,3,33,6E,0.45,0.86,98000,83910,0.17,2,0,1,1,56.45,1,0,2,2,1
118,1,0,Retirement,0,CCO,0,Full-Time,0,3,31.41,C4,0.19,1.01,44574.4,41849.6,0.07,2,0,0,1,65.69,0,0,1,1,1
121,0,2,,0,Net Svcs,1,Full-Time,0,4,32.57,7E,3.63,0.92,134500,120140,0.12,2,0,1,1,53.07,0,0,5,2,0.4
123,1,0,Retirement,0,Net Svcs,1,Full-Time,0,3,32.3,4E,4.98,0.9,79350,73150,0.08,2,0,1,1,62.01,0,0,1,1,1
124,0,2,,0,IT,1,Full-Time,0,4,32.45,5E,20.86,1.21,128810,117880,0.09,2,0,1,1,54.88,0,0,1,1,1
126,0,2,,0,Net Svcs,1,Full-Time,0,3,31.15,3E,3.82,0.82,66350,63000,0.05,2,0,1,1,57.71,0,0,2,1,0.5
129,0,2,,0,IT,1,Full-Time,0,4,32.34,7E,14.9,1.17,170930,155690,0.1,2,0,1,1,55.86,0,0,3,1,0.33
132,0,2,,0,Net Svcs,1,Full-Time,0,4,32.13,7E,20.86,1.1,159650,146460,0.09,2,0,1,1,59.01,0,0,5,1,0.2
135,0,2,,0,Field Svcs,0,Full-Time,0,4,30.45,CB,20.86,1.16,62691.2,58656,0.07,2,0,1,1,51.04,0,0,1,1,1
136,0,2,,0,Network Ops,1,Full-Time,0,3,32.01,4E,20.86,0.94,87230,80810,0.08,2,0,1,2,58.86,0,0,1,1,1
444,1,1,Dismissed-End of Introductory Period,0,CCO,1,Full-Time,1,3,0.49,1E,0.49,0.34,27280,27000,0.01,1,0,1,1,21.29,0,0,1,1,1
141,0,2,,0,Network Ops,1,Full-Time,0,5,31.73,4E,9.77,0.95,88600,77080,0.15,2,0,0,2,55.49,0,0,4,2,0.5
4215,1,0,Resigned-Another Position,0,CCO,1,Full-Time,1,3,0.75,1E,0.75,0.35,27280,27000,0.01,0,0,1,1,30.66,0,0,2,1,0.5
155,0,2,,0,Net Svcs,1,Full-Time,0,4,28.72,5E,4.82,0.93,99030,88460,0.12,2,0,0,1,48.55,0,0,3,2,0.67
156,0,2,,0,Net Svcs,1,Full-Time,0,5,28.95,6E,11.72,1.03,130420,118490,0.1,2,0,1,1,56.49,0,0,1,1,1
158,0,2,,0,GRA,1,Full-Time,0,4,31.02,4E,9.77,1.04,89370,81000,0.1,2,0,0,1,64.48,0,0,1,1,1
159,0,2,,0,GRA,1,Full-Time,0,4,30.86,7E,15.4,1.18,154240,143580,0.07,2,0,1,1,64.94,0,0,1,1,1
160,0,2,,0,Finance,1,Full-Time,0,4,30.82,7E,3.56,1.05,137520,124040,0.11,2,0,0,1,54.4,0,0,2,2,1
162,0,2,,0,Net Svcs,1,Full-Time,0,3,30.82,6E,1.18,1.08,137130,122830,0.12,2,0,1,1,56.28,0,0,4,2,0.5
166,0,2,,0,Marketing,1,Full-Time,0,4,30.71,4E,20.86,1.09,93900,86500,0.09,2,0,1,1,58.98,0,0,1,1,1
167,0,2,,0,Marketing,1,Full-Time,0,3,30.71,5E,15.86,1.1,109040,103260,0.06,2,0,1,1,60.21,0,0,1,1,1
170,1,0,Retirement,0,Field Svcs,0,Full-Time,0,3,30.01,4H,20.31,1.04,62129.6,58572.8,0.06,2,0,1,1,69.78,0,0,1,1,1
172,1,0,Retirement,0,CCO,1,Full-Time,0,3,29.99,3E,0.84,0.87,62000,46966.4,0.32,2,0,0,1,60.8,1,1,4,3,0.75
179,1,0,Resigned-Returned to School,0,Net Svcs,1,Full-Time,0,4,1.93,2E,1.29,0.85,59570,33280,0.79,2,0,0,2,25.14,0,0,8,2,0.25
191,1,1,Dismissed-Temp Assignment Ended,0,IT,0,Limited Term EE,0,0,1.88,LTE,1.88,1,39520,33280,0.19,2,0,1,2,22.29,0,0,1,1,1
197,0,2,,0,Field Svcs,0,Full-Time,0,5,2.09,4H,0.07,0.84,51292.8,43680,0.17,2,0,1,1,33.1,1,0,1,1,1
203,0,2,,0,CCO,0,Full-Time,0,4,2.09,C5,0.41,0.89,46384,33696,0.38,2,0,1,1,57.89,1,1,3,2,0.67
215,0,2,,0,Marketing,1,Full-Time,0,3,30.29,7E,3.06,0.94,122960,114000,0.08,2,0,0,1,56.34,0,0,3,2,0.67
218,0,2,,0,CCO,0,Full-Time,0,3,2.08,C4,1.68,0.82,38625.6,33696,0.15,2,0,0,1,30.14,1,0,2,2,1
219,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,0.87,C4,0.47,0.82,37960,33696,0.13,2,0,0,1,37.2,1,0,1,1,1
220,1,0,Resigned-Dissatisfaction w/Job Content,0,CCO,0,Full-Time,0,3,1.01,C4,0.61,0.82,37960,33696,0.13,2,0,0,2,37.57,1,0,1,1,1
231,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.71,1H,0.71,0.94,35859.2,33280,0.08,2,0,1,2,34.34,0,0,1,1,1
242,1,0,Workplace Vaccine Mandate,0,Field Svcs,0,Full-Time,0,3,1.54,4H,0.64,0.89,53435.2,48880,0.09,2,0,1,1,33.55,1,0,1,1,1
249,0,2,,0,Field Svcs,0,Full-Time,0,3,2.04,4H,2.04,0.83,50876.8,47944,0.06,2,0,1,1,34.58,0,0,1,1,1
250,0,2,,0,Field Svcs,0,Full-Time,0,3,2.04,4H,2.04,0.83,50876.8,47944,0.06,2,0,1,1,38.61,0,0,1,1,1
252,0,2,,0,Field Svcs,0,LOA,0,3,2.03,1H,2.03,0.83,35609.6,33550.4,0.06,2,0,0,1,31.9,0,0,1,1,1
257,0,2,,0,Field Svcs,0,Full-Time,0,3,30.17,CB,20.86,1.16,62691.2,58656,0.07,2,0,1,1,54.1,0,0,1,1,1
260,0,2,,0,Network Ops,0,Full-Time,0,4,2.02,C2,2.02,0.94,36649.6,34320,0.07,2,0,1,1,47.14,0,0,2,1,0.5
268,0,2,,0,HR,1,Full-Time,0,3,2,3E,2,0.97,74190,71000,0.04,2,0,0,1,42.87,0,0,1,1,1
270,0,2,,0,Field Svcs,0,Full-Time,0,3,2,4H,2,0.9,55057.6,52000,0.06,2,0,1,1,50.91,0,0,14,2,0.14
271,0,2,,0,Field Svcs,0,Full-Time,0,4,2,4H,2,0.93,56576,52000,0.09,2,0,1,2,33.71,0,0,2,1,0.5
273,0,2,,0,IT,1,Full-Time,0,3,30.09,5E,17.39,1.08,107370,102430,0.05,2,0,1,1,55.02,0,0,2,1,0.5
275,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,HR,1,Full-Time,0,3,0.81,2E,0.53,0.8,51250,31200,0.64,2,0,1,2,27,0,0,2,2,1
277,0,2,,0,Field Svcs,0,Full-Time,0,3,1.98,4H,1.98,0.92,56139.2,52000,0.08,2,0,1,1,43.84,0,0,1,1,1
279,1,0,Resigned-Another Position,0,IT,0,Limited Term EE,0,3,1.48,LTE,1.48,1,39520,33280,0.19,2,0,1,1,23.79,0,0,4,1,0.25
289,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,0.81,C4,0.41,0.82,37876.8,33696,0.12,2,0,1,1,55.69,1,0,2,2,1
298,0,2,,0,CCO,0,Full-Time,0,4,1.96,C3,0.41,0.85,36670.4,30576,0.2,2,0,1,2,30.83,0,0,3,2,0.67
4160,1,0,Resigned-Fail to Return LOA,0,CCO,1,LOA,1,3,1.35,1E,1.35,0.35,27340,27000,0.01,1,0,1,1,57.31,0,0,1,1,1
308,0,2,,0,Finance,1,Full-Time,0,3,1.92,5E,1.92,1.05,103950,100000,0.04,2,0,1,1,56.88,0,0,1,1,1
310,0,2,,0,Net Svcs,1,Full-Time,0,3,29.96,6E,20.86,0.97,122200,113200,0.08,2,0,1,1,60.27,0,0,1,1,1
315,0,2,,0,Net Svcs,1,Full-Time,0,3,1.92,3E,1.92,0.83,66680,63000,0.06,2,0,1,1,26.15,0,0,1,1,1
316,0,2,,0,Field Svcs,0,Full-Time,0,4,1.92,4H,1.92,0.97,56284.8,53040,0.06,2,0,1,1,39.52,0,0,1,1,1
2810,1,1,Dismissed-Position Elimination,0,CCO,0,Full-Time,1,3,9.05,C3,1.69,0.65,27372.8,25875.2,0.06,1,0,0,2,42.95,0,0,1,1,1
319,0,2,,0,Field Svcs,0,Full-Time,0,3,1.92,4H,1.92,0.83,50897.6,47944,0.06,2,0,1,1,26.8,0,0,2,1,0.5
323,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Zolo,0,Full-Time,0,3,1.7,C2,1.7,0.98,38147.2,36400,0.05,2,0,1,1,24.17,0,0,1,1,1
324,0,2,,0,Net Svcs,1,Full-Time,0,4,1.91,4E,1.91,1.01,93950,90000,0.04,2,0,1,1,59.28,0,0,1,1,1
331,0,2,,0,IT,1,Full-Time,0,3,1.89,2E,1.89,1.01,70810,68000,0.04,2,0,1,1,32.14,0,0,1,1,1
335,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Network Ops,0,Full-Time,0,3,1.44,1E(N),1.01,0.82,45448,43950.4,0.03,2,0,1,1,36.93,0,0,1,1,1
4092,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,CCO,1,Full-Time,1,3,0.93,1E,0.93,0.35,27390,27000,0.01,0,0,1,1,53.48,0,0,1,1,1
4128,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,CCO,1,Full-Time,1,3,0.74,1E,0.74,0.35,27390,27000,0.01,0,0,1,1,26.85,0,0,1,1,1
354,0,2,,0,IT,1,Full-Time,0,4,1.83,2E,0.41,0.93,65710,58000,0.13,2,0,1,1,24.96,1,0,1,1,1
356,0,2,,0,IT,1,Full-Time,0,3,1.83,2E,1.83,1.01,70680,68000,0.04,2,0,1,1,25.76,0,0,1,1,1
371,0,2,,0,Net Svcs,1,Full-Time,0,3,1.79,3E,1.79,0.87,70300,67000,0.05,2,0,1,1,48.46,0,0,1,1,1
373,0,2,,0,Field Svcs,0,Full-Time,0,4,1.79,4H,1.79,0.99,57657.6,54080,0.07,2,0,1,1,45.94,0,0,1,1,1
376,1,1,Resigned in the Face of Discharge,0,CCO,0,Full-Time,0,3,0.85,C4,0.29,0.8,37044.8,33696,0.1,2,0,1,1,27.66,1,0,3,2,0.67
4483,1,0,Resigned-Another Position,0,CCO,1,Full-Time,1,3,0.91,1E,0.91,0.34,27460,27000,0.02,1,0,1,2,38.95,0,0,1,1,1
382,0,2,,0,Field Svcs,0,Full-Time,0,3,1.79,4H,1.79,0.86,52686.4,48880,0.08,2,0,1,1,33.61,0,0,4,1,0.25
386,1,1,Dismissed-Policy Violation,0,CCO,0,Full-Time,0,3,0.95,C4,0.39,0.8,37044.8,33696,0.1,2,0,0,1,62.81,1,0,4,2,0.5
387,1,0,Resigned-Another Position,0,CCO,0,Full-Time,0,3,1.2,C4,0.65,0.8,37044.8,33696,0.1,2,0,1,2,48.03,1,0,3,2,0.67
389,1,1,Dismissed-Attendance,0,CCO,0,Full-Time,0,3,0.77,C4,0.21,0.8,37044.8,33696,0.1,2,0,1,1,30.71,1,0,2,2,1
392,0,2,,0,Finance,1,Full-Time,0,4,1.73,5E,1.73,1.05,103910,100000,0.04,2,0,1,1,37.36,0,0,1,1,1
395,0,2,,0,IT,1,Full-Time,0,3,1.75,2E,1.75,1.03,72560,70000,0.04,2,0,1,1,26.49,0,0,1,1,1
396,0,2,,0,Field Svcs,1,Full-Time,0,3,1.77,2E,1.77,0.96,62500,60000,0.04,2,0,0,1,42.14,0,0,1,1,1
399,1,1,Resigned in the Face of Discharge,0,Field Svcs,0,Full-Time,0,3,28.47,5H,5.36,1.04,64896,60777.6,0.07,2,0,1,1,55.63,0,0,2,1,0.5
405,0,2,,0,Net Svcs,1,Full-Time,0,3,1.73,2E,1.37,0.88,61800,49920,0.24,2,0,1,1,56.38,1,0,6,2,0.33
411,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,3,0.91,3H,0.07,0.8,43160,37731.2,0.14,2,0,1,1,23.44,0,0,1,1,1
415,0,2,,0,HR,0,Full-Time,0,3,1.71,1E(N),0.3,0.8,45448,35360,0.29,2,0,0,1,35.66,0,1,6,2,0.33
428,1,0,Resigned-Long Term Disability,0,Field Svcs,0,LOA,0,3,29,6H,12.15,1.03,73944,69056,0.07,2,0,1,1,53.55,0,0,1,1,1
431,0,2,,0,IT,1,Full-Time,0,3,1.65,3E,1.65,1.1,84690,83000,0.02,2,0,0,1,58.19,0,0,1,1,1
433,0,2,,0,Field Svcs,0,Full-Time,0,4,1.66,4H,1.66,0.86,52603.2,49400,0.06,2,0,1,1,36.97,0,0,31,1,0.03
439,0,2,,0,Field Svcs,0,Full-Time,0,3,1.68,1E(N),0.3,0.8,45448,36400,0.25,2,0,0,1,56.62,0,0,2,1,0.5
446,0,2,,0,Zolo,1,Full-Time,0,4,1.58,2E,1.58,1.1,71400,65000,0.1,2,0,0,1,30.91,0,0,1,1,1
4511,1,1,Resigned in the Face of Discharge,0,CCO,1,Full-Time,1,3,0.98,1E,0.98,0.34,27460,27000,0.02,1,0,0,1,57.89,0,0,1,1,1
4438,1,0,Resigned-Dissatisfaction w/Job Content,0,CCO,1,Full-Time,1,3,1.34,1E,1.34,0.35,27680,27000,0.03,1,0,1,1,25.75,0,0,2,1,0.5
4075,1,1,Dismissed-Sales Quota,0,CCO,1,Full-Time,1,4,1.29,1E,1.29,0.35,27720,27000,0.03,0,0,0,1,43.68,0,0,1,1,1
457,0,2,,0,Field Svcs,0,Full-Time,0,3,1.62,4H,1.03,0.85,51937.6,43680,0.19,2,0,1,1,22.05,1,0,1,1,1
434,0,2,,0,CCO,1,Full-Time,1,4,1.65,1E,0.66,0.49,27810,33280,-0.16,4,0,1,1,42.13,1,0,2,2,1
469,0,2,,0,Field Svcs,0,LOA,0,4,29.4,5H,20.86,1.15,73632,70720,0.04,2,0,1,1,64.61,0,0,1,1,1
471,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Field Svcs,0,Full-Time,0,3,1.6,3H,0.47,0.93,50960,27000,0.89,2,0,1,1,57.79,0,0,3,2,0.67
472,0,2,,0,Field Svcs,0,Full-Time,0,5,1.62,4H,1.62,1.05,63897.6,59924.8,0.07,2,0,1,1,45.17,0,0,5,1,0.2
575,0,2,,0,CCO,1,Full-Time,1,4,1.42,1E,1.07,0.49,27810,33280,-0.16,3,0,0,1,20.66,1,0,5,2,0.4
479,0,2,,0,Field Svcs,0,Full-Time,0,3,1.6,3H,1.6,0.83,45656,43160,0.06,2,0,1,1,20.77,0,0,3,2,0.67
490,0,2,,0,Network Ops,0,Full-Time,0,3,1.58,C2,1.58,0.93,35942.4,34320,0.05,2,0,1,1,35.99,0,0,1,1,1
494,1,0,Resigned-Returned to School,0,Field Svcs,0,Full-Time,0,3,0.77,3H,0.07,0.8,43160,37731.2,0.14,2,0,1,1,28.37,0,0,1,1,1
495,1,0,Resigned-Personal Reasons,0,Field Svcs,0,Full-Time,0,3,0.39,3H,0.01,0.85,46072,41537.6,0.11,2,0,1,1,33.29,1,0,4,2,0.5
496,0,2,,0,Net Svcs,1,Full-Time,0,4,1.58,3E,1.58,1.04,79770,77000,0.04,2,0,0,2,49.36,0,0,1,1,1
502,0,2,,0,Field Svcs,0,Full-Time,0,3,1.56,4H,0.34,0.84,51334.4,46800,0.1,2,0,1,1,25.62,1,0,1,1,1
506,0,2,,0,Field Svcs,0,Full-Time,0,3,1.54,4H,1.54,0.86,52395.2,49920,0.05,2,0,1,2,40.87,0,0,1,1,1
4019,1,0,Resigned-Personal Reasons,0,CCO,1,Full-Time,1,4,1.33,1E,0.78,0.35,27810,47944,-0.42,1,0,1,1,55.75,0,0,2,2,1
4029,1,0,Resigned-Another Position,0,CCO,1,Full-Time,1,4,1.06,1E,1.06,0.35,27810,27000,0.03,0,0,0,1,52.21,0,0,1,1,1
327,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,1,0,0.14,C3,0.14,0.7,27872,27872,0,0,0,1,2,22.01,0,0,1,1,1
521,0,2,,0,Network Ops,0,Full-Time,0,3,1.49,3H,1.49,0.92,50502.4,45760,0.1,2,0,1,2,41.4,0,0,2,1,0.5
527,0,2,,0,Field Svcs,1,Full-Time,0,3,1.48,4E,0.57,0.81,70240,49920,0.41,2,0,1,1,35.19,1,0,2,2,1
4127,1,1,Resigned in the Face of Discharge,0,CCO,1,Full-Time,1,3,1.78,1E,1.78,0.35,27990,27000,0.04,1,0,1,2,25.09,0,0,2,1,0.5
530,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,3,1,3H,0.38,0.8,43160,38480,0.12,2,0,1,1,24.13,0,0,1,1,1
532,1,1,Dismissed-Policy Violation,0,Field Svcs,0,Full-Time,0,3,0.85,3H,0.22,0.8,43160,39000,0.11,2,0,1,1,40.44,0,0,1,1,1
539,0,2,,0,IT,1,Full-Time,0,3,1.5,1E,1.5,1.09,66230,65000,0.02,2,0,1,2,36.65,0,0,1,1,1
544,0,2,,0,Field Svcs,1,Full-Time,0,3,1.48,4E,0.03,0.8,69000,47840,0.44,2,0,1,1,32.64,2,0,3,2,0.67
545,0,2,,0,Field Svcs,0,Full-Time,0,3,1.48,3H,0.87,0.82,44990.4,37731.2,0.19,2,0,1,1,40.21,0,0,2,2,1
550,0,2,,0,Field Svcs,0,Full-Time,0,3,1.46,4H,0.41,0.87,53040,43680,0.21,2,0,1,1,34.56,1,0,1,1,1
552,0,2,,0,Marketing,1,Full-Time,0,4,1.46,4E,0.51,0.9,77250,72000,0.07,2,0,1,1,37.65,1,0,3,2,0.67
556,0,2,,0,Field Svcs,0,Full-Time,0,4,1.48,4H,0.95,0.9,55099.2,47840,0.15,2,0,1,1,37.75,1,0,1,1,1
557,0,2,,0,Field Svcs,0,Full-Time,0,4,1.48,4H,0.95,0.9,55099.2,47840,0.15,2,0,1,1,25.91,1,0,1,1,1
560,0,2,,0,Network Ops,0,Full-Time,0,3,1.46,1E(N),0.91,0.82,46446.4,35360,0.31,2,0,0,1,35.94,0,0,1,1,1
562,0,2,,0,Field Svcs,0,Full-Time,0,3,1.46,3H,1.46,0.83,43368,40996.8,0.06,2,0,1,1,25.12,0,0,1,1,1
563,0,2,,0,Field Svcs,0,Full-Time,0,3,1.44,3H,0.87,0.83,43368,35859.2,0.21,2,0,1,1,21.66,0,0,1,1,1
564,0,2,,0,Field Svcs,0,Full-Time,0,3,1.44,4H,0.87,0.82,50419.2,47840,0.05,2,0,1,1,53.97,0,0,1,1,1
3945,1,0,Resigned-Another Position,0,Comm Sales,1,Full-Time,1,0,0.76,2E,0.12,0.32,28000,28000,0,0,0,1,1,42.44,0,0,2,2,1
4179,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Comm Sales,1,Full-Time,1,0,0.43,2E,0.28,0.32,28000,28000,0,0,0,1,1,34.62,0,0,1,1,1
587,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,1.37,C4,0.99,0.82,36691.2,32011.2,0.15,2,0,1,2,29.23,1,0,3,2,0.67
588,0,2,,0,CCO,0,Full-Time,0,3,1.41,C4,0.64,0.82,38625.6,33696,0.15,2,0,0,1,29.38,1,0,1,1,1
2986,0,2,,0,CCO,1,Full-Time,1,5,17.09,1E,2.56,0.49,28080,25000,0.12,3,0,0,1,68.6,0,0,1,1,1
591,0,2,,0,Field Svcs,0,Full-Time,0,3,1.41,3H,0.87,0.83,43368,34962.72,0.24,2,0,1,2,19.75,0,0,1,1,1
592,1,1,Dismissed-Attendance,0,Field Svcs,0,Full-Time,0,3,1.23,3H,0.69,0.83,43180.8,35859.2,0.2,2,0,1,1,25.32,0,0,1,1,1
594,0,2,,0,CCO,0,Full-Time,0,3,1.41,C4,1.03,0.82,38625.6,33696,0.15,2,0,1,1,37.4,1,0,4,2,0.5
596,0,2,,0,Field Svcs,0,Full-Time,0,4,1.35,4H,0.87,0.94,57740.8,52000,0.11,2,0,1,1,39.95,0,0,3,1,0.33
598,0,2,,0,Field Svcs,0,Full-Time,0,3,1.39,4H,0.61,0.88,53705.6,48880,0.1,2,0,1,1,40.5,1,0,1,1,1
606,0,2,,0,Net Svcs,1,Full-Time,0,3,1.39,3E,0.11,0.82,66470,56200,0.18,2,0,1,1,35.87,1,0,1,1,1
613,1,1,Dismissed-Policy Violation,0,Field Svcs,0,Full-Time,0,3,1.34,3H,0.85,0.82,44990.4,37731.2,0.19,2,0,1,2,35.53,0,0,1,1,1
3695,0,2,,0,CCO,1,Full-Time,1,5,3.93,1E,2.56,0.49,28080,25000,0.12,3,0,1,1,55.28,0,0,6,2,0.33
626,1,1,Dismissed-Position Elimination,0,Executive,1,Full-Time,0,4,28.01,OFF,13.64,,236200,225400,0.05,2,0,1,1,59.97,0,0,1,1,1
628,0,2,,0,Field Svcs,0,Full-Time,0,4,1.33,4H,0.61,0.9,55099.2,47840,0.15,2,0,1,1,29.19,1,0,1,1,1
629,0,2,,0,Field Svcs,0,Full-Time,0,3,1.35,4H,0.22,0.81,49628.8,43680,0.14,2,0,1,1,36.27,1,0,2,1,0.5
630,0,2,,0,IT,1,Full-Time,0,4,1.35,3E,0.07,1,80800,70000,0.15,2,0,1,1,30.07,1,0,1,1,1
632,0,2,,0,Field Svcs,0,Full-Time,0,3,1.33,4H,0.53,0.94,57324.8,50960,0.12,2,0,1,2,28.92,1,0,10,1,0.1
3808,1,0,Resigned-Another Position,0,CCO,1,Full-Time,1,4,1.95,1E,1.95,0.36,28080,27000,0.04,0,0,1,1,50.52,0,0,2,1,0.5
639,0,2,,0,Field Svcs,0,Full-Time,0,4,1.31,4H,0.87,0.87,52998.4,48880,0.08,2,0,1,1,43.56,0,0,1,1,1
644,0,2,,0,Field Svcs,0,Full-Time,0,3,1.27,3H,1.27,0.83,43368,39228.8,0.11,2,0,1,1,23.34,0,0,1,1,1
653,0,2,,0,Field Svcs,0,Full-Time,0,3,1.31,4H,0.2,0.84,51251.2,47840,0.07,2,0,1,1,43.76,1,0,1,1,1
659,0,2,,0,Field Svcs,0,Full-Time,0,3,1.29,1H,1.29,1.01,43160,37440,0.15,2,0,1,1,30.05,0,0,5,2,0.4
660,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Field Svcs,0,Full-Time,0,3,1.24,4H,0.7,0.88,53539.2,47840,0.12,2,0,1,1,46.57,1,0,1,1,1
661,0,2,,0,Field Svcs,0,Full-Time,0,3,1.29,4H,0.72,0.91,55702.4,52000,0.07,2,0,1,1,36.3,1,0,1,1,1
662,0,2,,0,IT,1,Full-Time,0,4,28.93,5E,20.86,1.22,129810,122630,0.06,2,0,1,1,57,0,0,1,1,1
2851,1,0,Resigned-Job Abandonment,0,Comm Sales,1,Full-Time,1,3,7,2E,0.19,0.32,28150,28150,0,0,0,1,2,59.28,0,0,1,1,1
4139,1,0,Resigned-Dissatisfaction w/ Career Opportun,0,CCO,1,Full-Time,1,3,1.77,1E,1.77,0.35,28230,27000,0.05,1,0,0,1,32.04,0,0,9,1,0.11
673,0,2,,0,Zolo,0,Part-Time,0,3,1.27,2H,0.07,0.84,38532,32240,0.2,2,0,1,1,21.52,0,0,1,1,1
674,0,2,,0,Marketing,1,Full-Time,0,3,1.27,3E,0.61,0.83,63510,45760,0.39,2,0,0,1,26.25,1,0,2,2,1
3761,1,0,Resigned-Another Position,0,CCO,1,Full-Time,1,5,1.53,1E,1.53,0.36,28490,27000,0.06,0,0,0,1,48.13,0,0,4,1,0.25
677,0,2,,0,Field Svcs,0,LOA,0,3,1.25,4H,0.87,0.89,54579.2,47840,0.14,2,0,1,1,28.02,1,0,1,1,1
678,0,2,,0,Field Svcs,0,Full-Time,0,4,1.25,4H,0.68,0.89,54600,47840,0.14,2,0,1,1,25.71,1,0,4,3,0.75
679,0,2,,0,Field Svcs,0,Full-Time,0,3,1.23,4H,0.61,0.89,54579.2,47840,0.14,2,0,1,1,37.88,1,0,1,1,1
687,1,0,Resigned-Personal Reasons,0,Field Svcs,0,Full-Time,0,4,1.22,5H,0.86,0.83,55577.6,47840,0.16,2,0,1,1,36.8,0,0,3,1,0.33
690,0,2,,0,CCO,0,Full-Time,0,3,1.23,C4,0.87,0.82,38625.6,33696,0.15,2,0,1,1,35.99,1,0,1,1,1
692,0,2,,0,Field Svcs,0,Full-Time,0,4,1.23,4H,0.45,0.81,49296,38480,0.28,2,0,1,1,28.44,1,0,2,1,0.5
700,0,2,,0,Field Svcs,0,Full-Time,0,3,1.22,4H,0.87,0.82,49857.6,45760,0.09,2,0,1,1,39.88,0,0,2,1,0.5
703,0,2,,0,Field Svcs,1,Full-Time,0,4,1.2,2E,0.15,0.8,52100,36400,0.43,2,0,0,1,36.58,1,0,2,2,1
4041,1,0,Resigned-Another Position,0,CCO,1,Full-Time,1,4,1.75,1E,0.35,0.36,28640,27000,0.06,2,0,1,1,51.95,1,0,21,4,0.19
706,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Field Svcs,0,Full-Time,0,3,1.17,4H,0.85,0.82,49816,46155.2,0.08,2,0,1,1,41.03,0,0,3,1,0.33
3383,1,0,Resigned-Unknown,0,CCO,0,Full-Time,1,2,3.15,C3,0.26,0.69,28995.2,28995.2,0,0,0,0,1,29.39,0,0,2,1,0.5
708,0,2,,0,Net Svcs,1,Full-Time,0,3,1.17,2E,0.38,0.83,58000,33280,0.74,2,0,1,1,33.27,1,0,10,2,0.2
3658,1,0,Resigned-Another Position,0,CCO,1,Full-Time,1,3,1.69,1E,0.18,0.37,29000,29000,0,0,0,1,1,58.01,0,0,4,2,0.5
731,0,2,,0,Field Svcs,0,Full-Time,0,3,1.14,4H,0.07,0.82,49920,43680,0.14,2,0,1,1,26.98,1,0,1,1,1
734,0,2,,0,Net Svcs,1,Full-Time,0,3,1.14,2E,0.72,0.8,56140,39520,0.42,2,0,0,2,30.87,0,0,2,2,1
736,0,2,,0,GRA,1,Full-Time,0,4,28.74,6E,11.07,1.12,127900,117340,0.09,2,0,0,1,52.06,0,0,1,1,1
743,0,2,,0,Marketing,1,Full-Time,0,4,1.1,5E,0.53,0.88,87270,75000,0.16,2,0,0,1,60.38,1,0,2,2,1
749,0,2,,0,Net Svcs,1,Full-Time,0,3,1.12,2E,0.57,0.85,59690,50960,0.17,2,0,1,1,33.89,1,0,6,2,0.33
758,0,2,,0,Marketing,1,Full-Time,0,4,1.1,4E,0.99,0.86,74200,49920,0.49,2,0,0,1,54.78,1,0,2,2,1
3720,1,0,Resigned-Job Abandonment,0,CCO,0,Full-Time,1,4,2.52,C3,1.31,0.69,29057.6,28204.8,0.03,1,0,0,1,28.53,0,0,2,1,0.5
772,0,2,,0,CCO,0,Full-Time,0,3,1.06,C4,0.64,0.81,38355.2,33696,0.14,2,0,0,1,24.1,1,0,1,1,1
774,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.38,3H,0.18,0.81,41600,34320,0.21,2,0,1,1,24.99,0,0,1,1,1
